"","HCC1806","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"19035","SLC6A3",-6.26244991480408,-6.26244991480408,-8.19916303208306,0.000187504890183422,0.000423579095371929,1.47066369457528
"5655","ESRP2",4.96108937859834,4.96108937859834,8.19352652570811,0.000188217266255173,0.000425142122679068,1.46700704190955
"19943","SPNS3",-4.78572726590195,-4.78572726590195,-8.19104157023122,0.000188532323289115,0.000425807449760546,1.46539402821126
"8692","IQCC",2.64271964433331,2.64271964433331,8.19036523198855,0.000188618178859916,0.000425955028170327,1.46495491242222
"6957","GCM2",-7.33012294532864,-Inf,-9.9404456374602,0.000189026317287094,0.00042669110538825,1.4700442519975
"8809","ITLN2",-7.33012294532864,-Inf,-9.9404456374602,0.000189026317287094,0.00042669110538825,1.4700442519975
"12382","MIR3653",-7.33012294532864,-Inf,-9.9404456374602,0.000189026317287094,0.00042669110538825,1.4700442519975
"16582","PRMT8",-7.33012294532864,-Inf,-9.9404456374602,0.000189026317287094,0.00042669110538825,1.4700442519975
"3300","CEP290",3.9307630290199,3.9307630290199,8.18592003422406,0.00018918358591957,0.000426999691480421,1.4620678165667
"2773","CCDC149",2.57328705122775,2.57328705122775,8.18274418248814,0.000189588738263751,0.000427867639392108,1.4600040479605
"6156","FANCF",3.69615270955876,3.69615270955876,8.18034098521753,0.000189895987491507,0.000428514472969044,1.45844176719289
"221","ACTN1-AS1",-6.54131921915907,-6.54131921915907,-8.17942300064204,0.000190013503861359,0.000428733066139425,1.45784486168032
"18453","SETD5-AS1",2.74236930632904,2.74236930632904,8.17808348317483,0.000190185133865016,0.000429073696730449,1.45697372373167
"13731","MXRA7",6.23509663409087,6.23509663409087,8.17651197192874,0.000190386717267213,0.000429481823362703,1.45595150418669
"11182","LRRC10",-5.63991456040626,-5.63991456040626,-8.17487819583836,0.000190596549458932,0.000429908467251219,1.45488854577593
"20580","TBC1D28",-7.20026734140773,-Inf,-9.91859054488678,0.000191006461148109,0.000430786267594275,1.46146779301687
"4148","CT47A6",-8.55568214787899,-8.55568214787898,-8.17115198775523,0.000191076121521958,0.000430896575087256,1.45246331457798
"20543","TAS2R43",-4.82173481000634,-4.82173481000634,-8.16876182569656,0.000191384475371977,0.000431545078846683,1.45090699561014
"9263","KLF7",4.70614696135804,4.70614696135804,8.16486758723957,0.000191888102162048,0.000432633706991849,1.44837020781156
"3040","CD5",-5.54699923828409,-5.54699923828409,-8.15986066319076,0.000192537880502383,0.00043405157839887,1.44510656796085
"18792","SLC24A3",-5.71083719543723,-5.71083719543723,-8.15907056915063,0.0001926406478314,0.000434236110748916,1.44459135638044
"20885","THRA",4.01733464482062,4.01733464482062,8.15856149865177,0.000192706896080523,0.000434338293401938,1.44425936705498
"10801","LOC389332",-6.80180211175492,-Inf,-9.88811916597943,0.000193808771528719,0.00043677438037702,1.44946282798898
"7241","GNRHR2",2.45793066009053,2.45793066009053,8.14794524649218,0.000194094467486276,0.000437370766940046,1.43733062238766
"20499","TAL2",-4.80349804041732,-4.80349804041732,-8.14197940519142,0.000194879284213528,0.000439091616394738,1.43343248136807
"21334","TMSB4Y",-5.49359102325089,-5.49359102325089,-8.13907084234809,0.000195263240096213,0.000439908992144717,1.4315308194697
"5937","FAM193B",3.35234810550008,3.35234810550008,8.13614900166009,0.000195649829229923,0.000440732122364867,1.42961969862503
"7599","GTF2IRD2B",2.57024858902283,2.57024858902283,8.13534686392858,0.000195756114869876,0.00044092371464074,1.42909489905553
"14422","NR0B2",-6.21083719543723,-6.21083719543723,-8.13282626080625,0.000196090536810078,0.000441629066904694,1.42744540882003
"8387","IFIT1B",-5.06329548493776,-5.06329548493776,-8.12962604704038,0.000196516077989265,0.000442539459868463,1.42535034262289
"2354","C6orf164",-4.55083622936745,-4.55083622936745,-8.12887030018063,0.000196616727420024,0.000442718102892735,1.42485544532819
"23585","ZNF83",4.05243666879628,4.05243666879628,8.12782070749549,0.000196756609704361,0.000442985037461895,1.42416803781085
"129","ACAD8",3.78426105568818,3.78426105568818,8.12585119964595,0.000197019402248757,0.00044352860881347,1.42287788020352
"22112","UBOX5-AS1",-5.57623671715002,-5.57623671715002,-8.1234263127582,0.000197343513569066,0.000444210087724841,1.4212889316836
"8601","IMPA2",3.98362401512189,3.9836240151219,8.12191349210988,0.000197546029854357,0.000444617744409899,1.42029735745784
"11060","LOC729609",-5.0181116866765,-5.0181116866765,-8.12138047236777,0.000197617440646077,0.000444730264984913,1.41994794117327
"19060","SLC8A1-AS1",-6.40523909010311,-6.40523909010312,-8.12071202134568,0.000197707037874678,0.000444883684597712,1.41950970735725
"1646","BLOC1S4",2.83340267294818,2.83340267294818,8.1202413398241,0.00019777015481895,0.000444977491040796,1.41920110587953
"6683","FRRS1",3.67456123948796,3.67456123948796,8.11977027611621,0.000197833346326721,0.000445071444905131,1.41889223350348
"2406","C8G",-4.9277958140677,-4.9277958140677,-8.11731618086445,0.000198162932041346,0.000445764628300135,1.41728277573496
"15354","PARP16",2.7798776022577,2.77987760225771,8.11520375605192,0.000198447139525645,0.00044635559491443,1.41589695204792
"23575","ZNF814",3.52233440453657,3.52233440453657,8.11327906587033,0.000198706499177622,0.000446890550787753,1.41463393257069
"15150","OSBPL5",2.87153594277929,2.87153594277929,8.11125941117644,0.00019897907692496,0.000447455115047302,1.4133082302052
"7779","HDAC4",3.35883054504613,3.35883054504613,8.11043699122105,0.000199090196593088,0.000447656516757496,1.41276828611308
"16216","POLR3GL",3.49011144859407,3.49011144859407,8.10814091227063,0.000199400806567173,0.000448306382456404,1.41126051084867
